#Time	 Transmitted Flux
2626	1.47529e-06
2627	1.47501e-06
2628	1.4746e-06
2629	1.47407e-06
2630	1.4734e-06
2631	1.47261e-06
2632	1.4717e-06
2633	1.47066e-06
2634	1.4695e-06
2635	1.46822e-06
2636	1.46682e-06
2637	1.4653e-06
2638	1.46367e-06
2639	1.46193e-06
2640	1.46007e-06
2641	1.45812e-06
2642	1.45606e-06
2643	1.45389e-06
2644	1.45164e-06
2645	1.44929e-06
2646	1.44685e-06
2647	1.44433e-06
2648	1.44173e-06
2649	1.43905e-06
2650	1.4363e-06
2651	1.43349e-06
2652	1.43061e-06
2653	1.42767e-06
2654	1.42468e-06
2655	1.42165e-06
2656	1.41857e-06
2657	1.41545e-06
2658	1.41231e-06
2659	1.40913e-06
2660	1.40593e-06
2661	1.40272e-06
2662	1.3995e-06
2663	1.39626e-06
2664	1.39303e-06
2665	1.38981e-06
2666	1.38659e-06
2667	1.38339e-06
2668	1.3802e-06
2669	1.37704e-06
2670	1.37392e-06
2671	1.37082e-06
2672	1.36777e-06
2673	1.36476e-06
2674	1.3618e-06
2675	1.35889e-06
2676	1.35604e-06
2677	1.35325e-06
2678	1.35052e-06
2679	1.34787e-06
2680	1.34529e-06
2681	1.34278e-06
2682	1.34036e-06
2683	1.33802e-06
2684	1.33576e-06
2685	1.3336e-06
2686	1.33152e-06
2687	1.32954e-06
2688	1.32766e-06
2689	1.32587e-06
2690	1.32419e-06
2691	1.3226e-06
2692	1.32112e-06
2693	1.31975e-06
2694	1.31847e-06
2695	1.31731e-06
2696	1.31625e-06
2697	1.3153e-06
2698	1.31446e-06
2699	1.31372e-06
2700	1.31309e-06
2701	1.31256e-06
2702	1.31214e-06
2703	1.31183e-06
2704	1.31162e-06
2705	1.31151e-06
2706	1.3115e-06
2707	1.31159e-06
2708	1.31178e-06
2709	1.31206e-06
2710	1.31244e-06
2711	1.3129e-06
2712	1.31346e-06
2713	1.31409e-06
2714	1.31482e-06
2715	1.31562e-06
2716	1.31649e-06
2717	1.31744e-06
2718	1.31846e-06
2719	1.31955e-06
2720	1.32069e-06
2721	1.3219e-06
2722	1.32316e-06
2723	1.32447e-06
2724	1.32583e-06
2725	1.32723e-06
2726	1.32867e-06
2727	1.33014e-06
2728	1.33164e-06
2729	1.33317e-06
2730	1.33472e-06
2731	1.33629e-06
2732	1.33787e-06
2733	1.33946e-06
2734	1.34105e-06
2735	1.34265e-06
2736	1.34424e-06
2737	1.34581e-06
2738	1.34738e-06
2739	1.34893e-06
2740	1.35046e-06
2741	1.35196e-06
2742	1.35343e-06
2743	1.35487e-06
2744	1.35627e-06
2745	1.35763e-06
2746	1.35894e-06
2747	1.3602e-06
2748	1.36142e-06
2749	1.36257e-06
2750	1.36367e-06
2751	1.36471e-06
2752	1.36568e-06
2753	1.36659e-06
2754	1.36742e-06
2755	1.36819e-06
2756	1.36887e-06
2757	1.36948e-06
2758	1.37002e-06
2759	1.37047e-06
2760	1.37084e-06
2761	1.37112e-06
2762	1.37132e-06
2763	1.37143e-06
2764	1.37146e-06
2765	1.3714e-06
2766	1.37125e-06
2767	1.37101e-06
2768	1.37068e-06
2769	1.37026e-06
2770	1.36975e-06
2771	1.36916e-06
2772	1.36848e-06
2773	1.36771e-06
2774	1.36685e-06
2775	1.36591e-06
2776	1.36488e-06
2777	1.36377e-06
2778	1.36258e-06
2779	1.3613e-06
2780	1.35995e-06
2781	1.35853e-06
2782	1.35703e-06
2783	1.35546e-06
2784	1.35381e-06
2785	1.3521e-06
2786	1.35033e-06
2787	1.3485e-06
2788	1.3466e-06
2789	1.34465e-06
2790	1.34265e-06
2791	1.34059e-06
2792	1.33849e-06
2793	1.33635e-06
2794	1.33416e-06
2795	1.33194e-06
2796	1.32968e-06
2797	1.3274e-06
2798	1.32508e-06
2799	1.32275e-06
2800	1.32039e-06
2801	1.31802e-06
2802	1.31563e-06
2803	1.31324e-06
2804	1.31084e-06
2805	1.30844e-06
2806	1.30605e-06
2807	1.30365e-06
2808	1.30127e-06
2809	1.2989e-06
2810	1.29655e-06
2811	1.29421e-06
2812	1.2919e-06
2813	1.28962e-06
2814	1.28736e-06
2815	1.28514e-06
2816	1.28296e-06
2817	1.28081e-06
2818	1.27871e-06
2819	1.27665e-06
2820	1.27464e-06
2821	1.27267e-06
2822	1.27077e-06
2823	1.26891e-06
2824	1.26712e-06
2825	1.26538e-06
2826	1.2637e-06
2827	1.26209e-06
2828	1.26055e-06
2829	1.25907e-06
2830	1.25766e-06
2831	1.25632e-06
2832	1.25505e-06
2833	1.25385e-06
2834	1.25273e-06
2835	1.25167e-06
2836	1.2507e-06
2837	1.2498e-06
2838	1.24897e-06
2839	1.24822e-06
2840	1.24754e-06
2841	1.24694e-06
2842	1.24641e-06
2843	1.24596e-06
2844	1.24558e-06
2845	1.24527e-06
2846	1.24503e-06
2847	1.24487e-06
2848	1.24477e-06
2849	1.24474e-06
2850	1.24478e-06
2851	1.24489e-06
2852	1.24506e-06
2853	1.24529e-06
2854	1.24558e-06
2855	1.24593e-06
2856	1.24633e-06
2857	1.24679e-06
2858	1.2473e-06
2859	1.24785e-06
2860	1.24846e-06
2861	1.24911e-06
2862	1.24979e-06
2863	1.25052e-06
2864	1.25129e-06
2865	1.25208e-06
2866	1.25291e-06
2867	1.25376e-06
2868	1.25464e-06
2869	1.25554e-06
2870	1.25646e-06
2871	1.25739e-06
2872	1.25834e-06
2873	1.25929e-06
2874	1.26025e-06
2875	1.26122e-06
2876	1.26218e-06
2877	1.26315e-06
2878	1.26411e-06
2879	1.26505e-06
2880	1.26599e-06
2881	1.26691e-06
2882	1.26782e-06
2883	1.26871e-06
2884	1.26957e-06
2885	1.27041e-06
2886	1.27122e-06
2887	1.272e-06
2888	1.27275e-06
2889	1.27346e-06
2890	1.27413e-06
2891	1.27476e-06
2892	1.27536e-06
2893	1.2759e-06
2894	1.2764e-06
2895	1.27686e-06
2896	1.27726e-06
2897	1.27761e-06
2898	1.27791e-06
2899	1.27816e-06
2900	1.27834e-06
2901	1.27848e-06
2902	1.27855e-06
2903	1.27856e-06
2904	1.27852e-06
2905	1.27841e-06
2906	1.27824e-06
2907	1.27801e-06
2908	1.27772e-06
2909	1.27737e-06
2910	1.27695e-06
2911	1.27648e-06
2912	1.27594e-06
2913	1.27533e-06
2914	1.27467e-06
2915	1.27395e-06
2916	1.27316e-06
2917	1.27232e-06
2918	1.27142e-06
2919	1.27046e-06
2920	1.26944e-06
2921	1.26837e-06
2922	1.26725e-06
2923	1.26607e-06
2924	1.26484e-06
2925	1.26356e-06
2926	1.26224e-06
2927	1.26087e-06
2928	1.25946e-06
2929	1.258e-06
2930	1.25651e-06
2931	1.25498e-06
2932	1.25341e-06
2933	1.25181e-06
2934	1.25018e-06
2935	1.24852e-06
2936	1.24683e-06
2937	1.24512e-06
2938	1.24339e-06
2939	1.24164e-06
2940	1.23987e-06
2941	1.23809e-06
2942	1.2363e-06
2943	1.2345e-06
2944	1.23269e-06
2945	1.23088e-06
2946	1.22907e-06
2947	1.22726e-06
2948	1.22545e-06
2949	1.22365e-06
2950	1.22186e-06
2951	1.22008e-06
2952	1.21831e-06
2953	1.21656e-06
2954	1.21482e-06
2955	1.21311e-06
2956	1.21142e-06
2957	1.20975e-06
2958	1.20811e-06
2959	1.2065e-06
2960	1.20492e-06
2961	1.20338e-06
2962	1.20186e-06
2963	1.20039e-06
2964	1.19895e-06
2965	1.19755e-06
2966	1.19619e-06
2967	1.19488e-06
2968	1.19361e-06
2969	1.19238e-06
2970	1.1912e-06
2971	1.19007e-06
2972	1.18898e-06
2973	1.18795e-06
2974	1.18696e-06
2975	1.18602e-06
2976	1.18514e-06
2977	1.18431e-06
2978	1.18353e-06
2979	1.1828e-06
2980	1.18212e-06
2981	1.1815e-06
2982	1.18093e-06
2983	1.18041e-06
2984	1.17994e-06
2985	1.17952e-06
2986	1.17916e-06
2987	1.17884e-06
2988	1.17858e-06
2989	1.17836e-06
2990	1.17819e-06
2991	1.17807e-06
2992	1.178e-06
2993	1.17797e-06
2994	1.17798e-06
2995	1.17804e-06
2996	1.17814e-06
2997	1.17828e-06
2998	1.17845e-06
2999	1.17866e-06
3000	1.17891e-06
3001	1.17919e-06
3002	1.1795e-06
3003	1.17984e-06
3004	1.18021e-06
3005	1.1806e-06
3006	1.18102e-06
3007	1.18146e-06
3008	1.18192e-06
3009	1.18239e-06
3010	1.18289e-06
3011	1.18339e-06
3012	1.18391e-06
3013	1.18443e-06
3014	1.18496e-06
3015	1.1855e-06
3016	1.18604e-06
3017	1.18658e-06
3018	1.18712e-06
3019	1.18765e-06
3020	1.18818e-06
3021	1.1887e-06
3022	1.18921e-06
3023	1.18971e-06
3024	1.1902e-06
3025	1.19067e-06
3026	1.19112e-06
3027	1.19156e-06
3028	1.19197e-06
3029	1.19236e-06
3030	1.19273e-06
3031	1.19307e-06
3032	1.19338e-06
3033	1.19366e-06
3034	1.19391e-06
3035	1.19413e-06
3036	1.19432e-06
3037	1.19448e-06
3038	1.19459e-06
3039	1.19468e-06
3040	1.19472e-06
3041	1.19472e-06
3042	1.19469e-06
3043	1.19462e-06
3044	1.1945e-06
3045	1.19435e-06
3046	1.19415e-06
3047	1.19391e-06
3048	1.19363e-06
3049	1.1933e-06
3050	1.19293e-06
3051	1.19252e-06
3052	1.19207e-06
3053	1.19157e-06
3054	1.19103e-06
3055	1.19045e-06
3056	1.18982e-06
3057	1.18915e-06
3058	1.18844e-06
3059	1.18769e-06
3060	1.1869e-06
3061	1.18608e-06
3062	1.18521e-06
3063	1.1843e-06
3064	1.18336e-06
3065	1.18238e-06
3066	1.18137e-06
3067	1.18032e-06
3068	1.17924e-06
3069	1.17813e-06
3070	1.17699e-06
3071	1.17582e-06
3072	1.17463e-06
3073	1.17341e-06
3074	1.17217e-06
3075	1.1709e-06
3076	1.16962e-06
3077	1.16831e-06
3078	1.16699e-06
3079	1.16565e-06
3080	1.1643e-06
3081	1.16294e-06
3082	1.16156e-06
3083	1.16018e-06
3084	1.15879e-06
3085	1.1574e-06
3086	1.156e-06
3087	1.15461e-06
3088	1.15321e-06
3089	1.15182e-06
3090	1.15043e-06
3091	1.14904e-06
3092	1.14767e-06
3093	1.1463e-06
3094	1.14494e-06
3095	1.1436e-06
3096	1.14227e-06
3097	1.14096e-06
3098	1.13966e-06
3099	1.13838e-06
3100	1.13712e-06
3101	1.13589e-06
3102	1.13468e-06
3103	1.13349e-06
3104	1.13232e-06
3105	1.13118e-06
3106	1.13007e-06
3107	1.12899e-06
3108	1.12794e-06
3109	1.12692e-06
3110	1.12593e-06
3111	1.12497e-06
3112	1.12405e-06
3113	1.12315e-06
3114	1.1223e-06
3115	1.12147e-06
3116	1.12068e-06
3117	1.11993e-06
3118	1.11922e-06
3119	1.11853e-06
3120	1.11789e-06
3121	1.11728e-06
3122	1.11671e-06
3123	1.11617e-06
3124	1.11567e-06
3125	1.11521e-06
3126	1.11478e-06
3127	1.11439e-06
3128	1.11403e-06
3129	1.11371e-06
3130	1.11342e-06
3131	1.11317e-06
3132	1.11294e-06
3133	1.11275e-06
3134	1.1126e-06
3135	1.11247e-06
3136	1.11237e-06
3137	1.1123e-06
3138	1.11226e-06
3139	1.11225e-06
3140	1.11226e-06
3141	1.1123e-06
3142	1.11236e-06
3143	1.11244e-06
3144	1.11254e-06
3145	1.11267e-06
3146	1.11281e-06
3147	1.11297e-06
3148	1.11314e-06
3149	1.11333e-06
3150	1.11353e-06
3151	1.11375e-06
3152	1.11397e-06
3153	1.1142e-06
3154	1.11444e-06
3155	1.11468e-06
3156	1.11493e-06
3157	1.11518e-06
3158	1.11543e-06
3159	1.11569e-06
3160	1.11593e-06
3161	1.11618e-06
3162	1.11642e-06
3163	1.11665e-06
3164	1.11688e-06
3165	1.1171e-06
3166	1.1173e-06
3167	1.1175e-06
3168	1.11768e-06
3169	1.11785e-06
3170	1.118e-06
3171	1.11813e-06
3172	1.11825e-06
3173	1.11834e-06
3174	1.11842e-06
3175	1.11848e-06
3176	1.11851e-06
3177	1.11852e-06
3178	1.11851e-06
3179	1.11847e-06
3180	1.1184e-06
3181	1.11831e-06
3182	1.11819e-06
3183	1.11805e-06
3184	1.11788e-06
3185	1.11768e-06
3186	1.11745e-06
3187	1.11719e-06
3188	1.1169e-06
3189	1.11658e-06
3190	1.11624e-06
3191	1.11586e-06
3192	1.11545e-06
3193	1.11501e-06
3194	1.11455e-06
3195	1.11405e-06
3196	1.11352e-06
3197	1.11297e-06
3198	1.11238e-06
3199	1.11177e-06
3200	1.11113e-06
3201	1.11046e-06
3202	1.10976e-06
3203	1.10904e-06
3204	1.10829e-06
3205	1.10752e-06
3206	1.10672e-06
3207	1.10589e-06
3208	1.10504e-06
3209	1.10418e-06
3210	1.10328e-06
3211	1.10237e-06
3212	1.10144e-06
3213	1.10049e-06
3214	1.09952e-06
3215	1.09854e-06
3216	1.09753e-06
3217	1.09652e-06
3218	1.09549e-06
3219	1.09445e-06
3220	1.0934e-06
3221	1.09233e-06
3222	1.09126e-06
3223	1.09018e-06
3224	1.0891e-06
3225	1.08801e-06
3226	1.08691e-06
3227	1.08582e-06
3228	1.08472e-06
3229	1.08362e-06
3230	1.08253e-06
3231	1.08143e-06
3232	1.08034e-06
3233	1.07925e-06
3234	1.07818e-06
3235	1.0771e-06
3236	1.07604e-06
3237	1.07498e-06
3238	1.07394e-06
3239	1.07291e-06
3240	1.07189e-06
3241	1.07088e-06
3242	1.06989e-06
3243	1.06892e-06
3244	1.06796e-06
3245	1.06702e-06
3246	1.0661e-06
3247	1.0652e-06
3248	1.06431e-06
3249	1.06345e-06
3250	1.06261e-06
3251	1.06179e-06
3252	1.061e-06
3253	1.06023e-06
3254	1.05948e-06
3255	1.05875e-06
3256	1.05805e-06
3257	1.05738e-06
3258	1.05672e-06
3259	1.0561e-06
3260	1.0555e-06
3261	1.05492e-06
3262	1.05437e-06
3263	1.05385e-06
3264	1.05335e-06
3265	1.05288e-06
3266	1.05243e-06
3267	1.052e-06
3268	1.0516e-06
3269	1.05123e-06
3270	1.05088e-06
3271	1.05055e-06
3272	1.05025e-06
3273	1.04997e-06
3274	1.04971e-06
3275	1.04948e-06
3276	1.04927e-06
3277	1.04907e-06
3278	1.0489e-06
3279	1.04875e-06
3280	1.04861e-06
3281	1.04849e-06
3282	1.04839e-06
3283	1.04831e-06
3284	1.04824e-06
3285	1.04819e-06
3286	1.04815e-06
3287	1.04813e-06
3288	1.04811e-06
3289	1.04811e-06
3290	1.04812e-06
3291	1.04813e-06
3292	1.04816e-06
3293	1.04819e-06
3294	1.04823e-06
3295	1.04828e-06
3296	1.04832e-06
3297	1.04837e-06
3298	1.04843e-06
3299	1.04848e-06
3300	1.04854e-06
3301	1.04859e-06
3302	1.04864e-06
3303	1.04869e-06
3304	1.04874e-06
3305	1.04878e-06
3306	1.04881e-06
3307	1.04884e-06
3308	1.04886e-06
3309	1.04887e-06
3310	1.04887e-06
3311	1.04886e-06
3312	1.04884e-06
3313	1.04881e-06
3314	1.04876e-06
3315	1.0487e-06
3316	1.04863e-06
3317	1.04854e-06
3318	1.04843e-06
3319	1.04831e-06
3320	1.04817e-06
3321	1.04801e-06
3322	1.04784e-06
3323	1.04764e-06
3324	1.04743e-06
3325	1.0472e-06
3326	1.04694e-06
3327	1.04667e-06
3328	1.04638e-06
3329	1.04606e-06
3330	1.04573e-06
3331	1.04537e-06
3332	1.045e-06
3333	1.0446e-06
3334	1.04418e-06
3335	1.04374e-06
3336	1.04328e-06
3337	1.0428e-06
3338	1.0423e-06
3339	1.04177e-06
3340	1.04123e-06
3341	1.04067e-06
3342	1.04009e-06
3343	1.03949e-06
3344	1.03887e-06
3345	1.03823e-06
3346	1.03758e-06
3347	1.0369e-06
3348	1.03621e-06
3349	1.03551e-06
3350	1.03479e-06
3351	1.03405e-06
3352	1.0333e-06
3353	1.03254e-06
3354	1.03176e-06
3355	1.03097e-06
3356	1.03017e-06
3357	1.02936e-06
3358	1.02854e-06
3359	1.0277e-06
3360	1.02686e-06
3361	1.02602e-06
3362	1.02516e-06
3363	1.0243e-06
3364	1.02344e-06
3365	1.02257e-06
3366	1.02169e-06
3367	1.02081e-06
3368	1.01994e-06
3369	1.01906e-06
3370	1.01818e-06
3371	1.0173e-06
3372	1.01642e-06
3373	1.01554e-06
3374	1.01467e-06
3375	1.0138e-06
3376	1.01294e-06
3377	1.01208e-06
3378	1.01123e-06
3379	1.01038e-06
3380	1.00955e-06
3381	1.00872e-06
3382	1.0079e-06
3383	1.00709e-06
3384	1.00629e-06
3385	1.00551e-06
3386	1.00473e-06
3387	1.00397e-06
3388	1.00322e-06
3389	1.00248e-06
3390	1.00176e-06
3391	1.00106e-06
3392	1.00037e-06
3393	9.99691e-07
3394	9.99032e-07
3395	9.98389e-07
3396	9.97763e-07
3397	9.97154e-07
3398	9.96562e-07
3399	9.95988e-07
3400	9.95431e-07
3401	9.94892e-07
3402	9.94372e-07
3403	9.93869e-07
3404	9.93384e-07
3405	9.92917e-07
3406	9.92468e-07
3407	9.92037e-07
3408	9.91624e-07
3409	9.91229e-07
3410	9.9085e-07
3411	9.90489e-07
3412	9.90145e-07
3413	9.89817e-07
3414	9.89506e-07
3415	9.89211e-07
3416	9.88931e-07
3417	9.88666e-07
3418	9.88416e-07
3419	9.88181e-07
3420	9.87959e-07
3421	9.8775e-07
3422	9.87554e-07
3423	9.8737e-07
3424	9.87198e-07
3425	9.87036e-07
3426	9.86885e-07
3427	9.86744e-07
3428	9.86611e-07
3429	9.86488e-07
3430	9.86372e-07
3431	9.86263e-07
3432	9.8616e-07
3433	9.86064e-07
3434	9.85972e-07
3435	9.85885e-07
3436	9.85801e-07
3437	9.85721e-07
3438	9.85642e-07
3439	9.85565e-07
3440	9.8549e-07
3441	9.85414e-07
3442	9.85338e-07
3443	9.8526e-07
3444	9.85181e-07
3445	9.85099e-07
3446	9.85014e-07
3447	9.84925e-07
3448	9.84831e-07
3449	9.84732e-07
3450	9.84628e-07
3451	9.84516e-07
3452	9.84398e-07
3453	9.84273e-07
3454	9.84139e-07
3455	9.83996e-07
3456	9.83844e-07
3457	9.83683e-07
3458	9.83511e-07
3459	9.83328e-07
3460	9.83134e-07
3461	9.82929e-07
3462	9.82711e-07
3463	9.82482e-07
3464	9.82239e-07
3465	9.81983e-07
3466	9.81714e-07
3467	9.81432e-07
3468	9.81135e-07
3469	9.80824e-07
3470	9.80499e-07
3471	9.8016e-07
3472	9.79806e-07
3473	9.79438e-07
3474	9.79055e-07
3475	9.78657e-07
3476	9.78244e-07
3477	9.77817e-07
3478	9.77375e-07
3479	9.76919e-07
3480	9.76448e-07
3481	9.75964e-07
3482	9.75465e-07
3483	9.74952e-07
3484	9.74426e-07
3485	9.73887e-07
3486	9.73334e-07
3487	9.72769e-07
3488	9.72192e-07
3489	9.71603e-07
3490	9.71002e-07
3491	9.7039e-07
3492	9.69768e-07
3493	9.69136e-07
3494	9.68493e-07
3495	9.67842e-07
3496	9.67182e-07
3497	9.66514e-07
3498	9.65838e-07
3499	9.65155e-07
3500	9.64465e-07
3501	9.6377e-07
3502	9.63069e-07
3503	9.62364e-07
3504	9.61654e-07
3505	9.60941e-07
3506	9.60224e-07
3507	9.59505e-07
3508	9.58785e-07
3509	9.58063e-07
3510	9.57341e-07
3511	9.56618e-07
3512	9.55896e-07
3513	9.55175e-07
3514	9.54456e-07
3515	9.53739e-07
3516	9.53025e-07
3517	9.52314e-07
3518	9.51607e-07
3519	9.50905e-07
3520	9.50207e-07
3521	9.49515e-07
3522	9.48829e-07
3523	9.48149e-07
3524	9.47477e-07
3525	9.46811e-07
3526	9.46154e-07
3527	9.45504e-07
3528	9.44863e-07
3529	9.44232e-07
3530	9.4361e-07
3531	9.42997e-07
3532	9.42395e-07
3533	9.41803e-07
3534	9.41221e-07
3535	9.40651e-07
3536	9.40092e-07
3537	9.39544e-07
3538	9.39008e-07
3539	9.38484e-07
3540	9.37972e-07
3541	9.37473e-07
3542	9.36985e-07
3543	9.3651e-07
3544	9.36048e-07
3545	9.35597e-07
3546	9.3516e-07
3547	9.34735e-07
3548	9.34323e-07
3549	9.33923e-07
3550	9.33535e-07
3551	9.3316e-07
3552	9.32796e-07
3553	9.32445e-07
3554	9.32106e-07
3555	9.31778e-07
3556	9.31461e-07
3557	9.31156e-07
3558	9.30861e-07
3559	9.30577e-07
3560	9.30303e-07
3561	9.3004e-07
3562	9.29785e-07
3563	9.2954e-07
3564	9.29304e-07
3565	9.29076e-07
3566	9.28856e-07
3567	9.28643e-07
3568	9.28438e-07
3569	9.28239e-07
3570	9.28046e-07
3571	9.27859e-07
3572	9.27677e-07
3573	9.275e-07
3574	9.27327e-07
3575	9.27158e-07
3576	9.26991e-07
3577	9.26828e-07
3578	9.26667e-07
3579	9.26507e-07
3580	9.26348e-07
3581	9.2619e-07
3582	9.26032e-07
3583	9.25874e-07
3584	9.25715e-07
3585	9.25555e-07
3586	9.25393e-07
3587	9.25228e-07
3588	9.25061e-07
3589	9.2489e-07
3590	9.24716e-07
3591	9.24538e-07
3592	9.24355e-07
3593	9.24168e-07
3594	9.23975e-07
3595	9.23777e-07
3596	9.23572e-07
3597	9.23361e-07
3598	9.23143e-07
3599	9.22919e-07
3600	9.22687e-07
3601	9.22447e-07
3602	9.22199e-07
3603	9.21943e-07
3604	9.21679e-07
3605	9.21406e-07
3606	9.21124e-07
3607	9.20833e-07
3608	9.20533e-07
3609	9.20223e-07
3610	9.19904e-07
3611	9.19575e-07
3612	9.19236e-07
3613	9.18887e-07
3614	9.18529e-07
3615	9.1816e-07
3616	9.17781e-07
3617	9.17393e-07
3618	9.16994e-07
3619	9.16585e-07
3620	9.16166e-07
3621	9.15738e-07
3622	9.15299e-07
3623	9.14851e-07
3624	9.14394e-07
3625	9.13926e-07
3626	9.1345e-07
3627	9.12964e-07
3628	9.1247e-07
3629	9.11967e-07
3630	9.11456e-07
3631	9.10936e-07
3632	9.10409e-07
3633	9.09874e-07
3634	9.09331e-07
3635	9.08782e-07
3636	9.08226e-07
3637	9.07664e-07
3638	9.07096e-07
3639	9.06522e-07
3640	9.05944e-07
3641	9.0536e-07
3642	9.04772e-07
3643	9.0418e-07
3644	9.03585e-07
3645	9.02987e-07
3646	9.02386e-07
3647	9.01782e-07
3648	9.01177e-07
3649	9.00571e-07
3650	8.99963e-07
3651	8.99355e-07
3652	8.98748e-07
3653	8.9814e-07
3654	8.97533e-07
3655	8.96928e-07
3656	8.96324e-07
3657	8.95722e-07
3658	8.95122e-07
3659	8.94525e-07
3660	8.93932e-07
3661	8.93342e-07
3662	8.92756e-07
3663	8.92174e-07
3664	8.91597e-07
3665	8.91025e-07
3666	8.90458e-07
3667	8.89897e-07
3668	8.89342e-07
3669	8.88792e-07
3670	8.8825e-07
3671	8.87713e-07
3672	8.87184e-07
3673	8.86662e-07
3674	8.86147e-07
3675	8.8564e-07
3676	8.8514e-07
3677	8.84648e-07
3678	8.84164e-07
3679	8.83688e-07
3680	8.8322e-07
3681	8.82761e-07
3682	8.8231e-07
3683	8.81868e-07
3684	8.81434e-07
3685	8.81009e-07
3686	8.80592e-07
3687	8.80184e-07
3688	8.79785e-07
3689	8.79394e-07
3690	8.79012e-07
3691	8.78638e-07
3692	8.78273e-07
3693	8.77916e-07
3694	8.77567e-07
3695	8.77227e-07
3696	8.76894e-07
3697	8.7657e-07
3698	8.76253e-07
3699	8.75944e-07
3700	8.75642e-07
3701	8.75348e-07
3702	8.7506e-07
3703	8.74779e-07
3704	8.74505e-07
3705	8.74237e-07
3706	8.73975e-07
3707	8.73719e-07
3708	8.73468e-07
3709	8.73223e-07
3710	8.72982e-07
3711	8.72746e-07
3712	8.72514e-07
3713	8.72287e-07
3714	8.72062e-07
3715	8.71841e-07
3716	8.71623e-07
3717	8.71407e-07
3718	8.71193e-07
3719	8.70981e-07
3720	8.70771e-07
3721	8.70561e-07
3722	8.70353e-07
3723	8.70144e-07
3724	8.69936e-07
3725	8.69727e-07
3726	8.69517e-07
3727	8.69306e-07
3728	8.69094e-07
3729	8.6888e-07
3730	8.68663e-07
3731	8.68445e-07
3732	8.68223e-07
3733	8.67998e-07
3734	8.6777e-07
3735	8.67538e-07
3736	8.67302e-07
3737	8.67062e-07
3738	8.66817e-07
3739	8.66568e-07
3740	8.66313e-07
3741	8.66054e-07
3742	8.65789e-07
3743	8.65518e-07
3744	8.65241e-07
3745	8.64959e-07
3746	8.6467e-07
3747	8.64376e-07
3748	8.64074e-07
3749	8.63767e-07
3750	8.63452e-07
3751	8.63132e-07
3752	8.62804e-07
3753	8.6247e-07
3754	8.62128e-07
3755	8.6178e-07
3756	8.61425e-07
3757	8.61064e-07
3758	8.60695e-07
3759	8.60319e-07
3760	8.59937e-07
3761	8.59548e-07
3762	8.59152e-07
3763	8.5875e-07
3764	8.58341e-07
3765	8.57925e-07
3766	8.57503e-07
3767	8.57075e-07
3768	8.56641e-07
3769	8.562e-07
3770	8.55754e-07
3771	8.55302e-07
3772	8.54844e-07
3773	8.54382e-07
3774	8.53913e-07
3775	8.5344e-07
3776	8.52962e-07
3777	8.5248e-07
3778	8.51993e-07
3779	8.51502e-07
3780	8.51007e-07
3781	8.50509e-07
3782	8.50007e-07
3783	8.49502e-07
3784	8.48994e-07
3785	8.48483e-07
3786	8.4797e-07
3787	8.47455e-07
3788	8.46939e-07
3789	8.4642e-07
3790	8.45901e-07
3791	8.45381e-07
3792	8.4486e-07
3793	8.4434e-07
3794	8.43819e-07
3795	8.43298e-07
3796	8.42778e-07
3797	8.4226e-07
3798	8.41742e-07
3799	8.41226e-07
3800	8.40712e-07
3801	8.402e-07
3802	8.3969e-07
3803	8.39184e-07
3804	8.3868e-07
3805	8.38179e-07
3806	8.37682e-07
3807	8.37188e-07
3808	8.36699e-07
3809	8.36213e-07
3810	8.35732e-07
3811	8.35256e-07
3812	8.34784e-07
3813	8.34318e-07
3814	8.33856e-07
3815	8.334e-07
3816	8.32949e-07
3817	8.32503e-07
3818	8.32064e-07
3819	8.3163e-07
3820	8.31201e-07
3821	8.30779e-07
3822	8.30363e-07
3823	8.29953e-07
3824	8.29549e-07
3825	8.2915e-07
3826	8.28758e-07
3827	8.28373e-07
3828	8.27993e-07
3829	8.27619e-07
3830	8.27251e-07
3831	8.2689e-07
3832	8.26534e-07
3833	8.26184e-07
3834	8.2584e-07
3835	8.25502e-07
3836	8.25169e-07
3837	8.24842e-07
3838	8.24521e-07
3839	8.24205e-07
3840	8.23894e-07
3841	8.23588e-07
3842	8.23287e-07
3843	8.2299e-07
3844	8.22699e-07
3845	8.22412e-07
3846	8.22129e-07
3847	8.2185e-07
3848	8.21575e-07
3849	8.21305e-07
3850	8.21037e-07
3851	8.20773e-07
3852	8.20513e-07
3853	8.20255e-07
3854	8.2e-07
3855	8.19747e-07
3856	8.19497e-07
3857	8.19249e-07
3858	8.19003e-07
3859	8.18759e-07
3860	8.18516e-07
3861	8.18274e-07
3862	8.18033e-07
3863	8.17793e-07
3864	8.17553e-07
3865	8.17313e-07
3866	8.17074e-07
3867	8.16834e-07
3868	8.16593e-07
3869	8.16352e-07
3870	8.1611e-07
3871	8.15866e-07
3872	8.15621e-07
3873	8.15375e-07
3874	8.15126e-07
3875	8.14875e-07
3876	8.14622e-07
3877	8.14366e-07
3878	8.14107e-07
3879	8.13846e-07
3880	8.13581e-07
3881	8.13312e-07
3882	8.13041e-07
3883	8.12765e-07
3884	8.12486e-07
3885	8.12202e-07
3886	8.11914e-07
3887	8.11622e-07
3888	8.11326e-07
3889	8.11025e-07
3890	8.1072e-07
3891	8.1041e-07
3892	8.10095e-07
3893	8.09775e-07
3894	8.09451e-07
3895	8.09121e-07
3896	8.08787e-07
3897	8.08448e-07
